,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
250,240,Damian Jones,LAL,1,0,7.4,2.0,2.0,1.000,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.6
252,241,Furkan Korkmaz,PHI,2,0,6.0,1.5,2.0,.750,0.0,0.0,,2.5,3.0,.833,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,5.5,4.6
253,242,Duncan Robinson,MIA,3,0,22.1,3.3,8.7,.385,1.3,6.0,.222,1.7,2.0,.833,0.0,0.3,0.3,1.0,0.3,0.0,1.0,1.3,9.7,4.4
254,243,Oshae Brissett,IND,1,0,14.9,3.0,6.0,.500,0.0,3.0,.000,2.0,2.0,1.000,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,4.3
255,244,Derrick Rose,NYK,3,0,15.4,2.7,6.3,.421,0.3,1.3,.250,1.3,1.3,1.000,0.0,0.7,0.7,3.0,0.0,0.0,1.3,0.7,7.0,4.3
256,245,Day'Ron Sharpe,BRK,3,0,5.9,1.0,2.0,.500,0.3,0.3,1.000,1.3,1.3,1.000,0.3,2.3,2.7,1.3,0.0,0.3,0.3,0.3,3.7,4.3
257,246,Max Christie,LAL,2,0,18.7,1.0,3.0,.333,1.0,2.5,.400,0.5,1.0,.500,0.0,6.5,6.5,0.5,0.5,0.0,0.0,0.5,3.5,4.2
258,247,Christian Koloko,TOR,3,1,15.5,1.3,2.3,.571,0.0,0.0,,1.3,1.3,1.000,2.0,0.7,2.7,0.7,0.3,0.3,0.7,1.7,4.0,4.2
259,248,Nassir Little,POR,3,0,17.3,2.7,5.3,.500,0.3,1.7,.200,1.3,1.7,.800,0.3,2.3,2.7,0.0,0.7,0.0,1.3,0.7,7.0,4.2
260,249,Alperen ?eng?n,HOU,2,2,24.2,4.5,8.5,.529,0.0,1.5,.000,2.0,3.0,.667,0.5,3.0,3.5,1.0,0.5,0.0,2.5,5.5,11.0,4.2
261,250,Ayo Dosunmu,CHI,1,1,29.6,3.0,9.0,.333,0.0,4.0,.000,1.0,2.0,.500,1.0,1.0,2.0,4.0,2.0,0.0,2.0,3.0,7.0,4.1
262,251,Chimezie Metu,SAC,3,0,15.0,3.0,5.7,.529,0.3,2.0,.167,0.3,0.7,.500,1.0,2.7,3.7,0.0,1.0,0.0,1.7,1.3,6.7,4.1
263,252,Isaac Okoro,CLE,2,0,23.7,2.0,4.5,.444,0.5,1.5,.333,1.5,2.5,.600,2.0,0.0,2.0,0.5,1.5,0.0,1.0,3.5,6.0,4.1
264,253,Jalen Suggs,ORL,2,2,30.9,4.0,11.0,.364,0.5,3.5,.143,0.5,0.5,1.000,0.5,3.5,4.0,6.0,0.5,0.5,3.5,4.5,9.0,4.1
265,254,Caleb Houstan,ORL,2,0,17.3,1.5,3.0,.500,1.5,3.0,.500,0.0,0.0,,1.0,2.0,3.0,0.5,0.0,0.0,0.5,0.5,4.5,4.0
266,255,Davion Mitchell,SAC,3,0,16.8,2.0,3.7,.545,0.7,2.0,.333,0.7,1.0,.667,0.3,0.0,0.3,1.3,0.0,0.3,0.3,1.3,5.3,4.0
267,256,Otto Porter Jr.,TOR,3,2,18.6,1.3,3.3,.400,0.3,1.7,.200,1.0,1.0,1.000,0.7,1.7,2.3,1.3,1.0,0.0,0.7,1.0,4.0,4.0
268,257,Jabari Walker,POR,2,0,8.1,1.5,3.0,.500,0.0,1.0,.000,1.5,2.0,.750,1.0,2.0,3.0,0.5,0.0,0.0,0.5,0.0,4.5,4.0
269,258,Moses Brown,LAC,2,0,3.7,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,3.0,3.9
270,259,Richaun Holmes,SAC,1,0,6.5,2.0,2.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,3.9
271,260,P.J. Washington,CHO,3,3,32.9,4.0,9.7,.414,0.3,2.7,.125,0.7,1.3,.500,1.0,3.0,4.0,1.7,0.3,0.3,1.7,3.7,9.0,3.8
273,261,Jamal Cain,MIA,1,0,1.6,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.7
274,262,Joe Harris,BRK,3,3,27.6,2.3,6.7,.350,1.7,4.7,.357,0.7,1.0,.667,0.0,2.7,2.7,1.3,0.3,0.0,1.0,1.3,7.0,3.7
275,263,Alex Len,SAC,1,0,5.1,2.0,2.0,1.000,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.7
276,264,Kennedy Chandler,MEM,1,0,11.8,2.0,5.0,.400,1.0,3.0,.333,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,3.6
277,265,Dyson Daniels,NOP,2,0,8.7,0.5,2.5,.200,0.5,1.5,.333,1.0,1.0,1.000,0.5,4.0,4.5,0.5,0.5,0.5,0.0,0.5,2.5,3.5
278,266,Luke Kennard,LAC,3,3,18.2,2.0,3.7,.545,1.3,2.7,.500,0.3,0.3,1.000,0.0,1.7,1.7,0.3,0.7,0.0,1.3,1.3,5.7,3.4
279,267,Kevon Harris,ORL,1,0,11.1,1.0,2.0,.500,1.0,1.0,1.000,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.3
280,268,Dalen Terry,CHI,1,0,5.6,1.0,3.0,.333,1.0,1.0,1.000,2.0,2.0,1.000,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,3.3
281,269,Jalen Duren,DET,3,0,19.2,0.7,1.0,.667,0.0,0.0,,0.3,2.0,.167,1.7,7.0,8.7,0.3,0.7,0.3,1.0,2.0,1.7,3.2
282,270,AJ Griffin,ATL,3,0,14.5,2.3,5.3,.438,1.3,2.0,.667,0.3,0.3,1.000,0.3,1.3,1.7,0.7,0.3,0.0,1.3,1.0,6.3,3.2
283,271,Jonathan Kuminga,GSW,3,0,14.5,2.0,5.0,.400,1.0,2.0,.500,1.0,1.0,1.000,0.7,1.0,1.7,1.0,0.0,0.3,1.0,2.0,6.0,3.2
284,272,Trendon Watford,POR,3,0,16.2,1.3,2.3,.571,0.0,0.3,.000,0.7,0.7,1.000,0.3,2.7,3.0,1.7,1.3,0.0,1.3,3.0,3.3,3.2
285,273,Bismack Biyombo,PHO,2,0,8.1,1.5,3.0,.500,0.0,0.0,,0.5,0.5,1.000,0.5,1.0,1.5,0.5,0.5,1.0,0.5,1.5,3.5,3.1
286,274,Naji Marshall,NOP,3,0,15.6,1.0,3.7,.273,0.7,1.7,.400,0.7,0.7,1.000,0.3,3.0,3.3,2.0,0.3,0.0,0.7,0.7,3.3,3.1
287,275,Patty Mills,BRK,3,0,9.5,1.3,4.0,.333,1.0,3.0,.333,0.0,0.0,,0.7,0.7,1.3,1.0,0.3,0.0,0.0,0.0,3.7,3.1
288,276,Josh Richardson,SAS,3,0,24.2,2.3,9.7,.241,0.7,5.3,.125,1.7,2.0,.833,0.3,2.3,2.7,2.7,0.3,0.3,0.7,1.7,7.0,3.1
289,277,Sam Hauser,BOS,3,0,19.1,2.0,6.3,.316,1.3,5.7,.235,0.0,0.0,,0.0,2.3,2.3,0.7,0.3,1.0,0.3,1.3,5.3,3.0
290,278,Patrick Beverley,LAL,2,2,26.0,1.5,6.5,.231,0.5,3.5,.143,0.0,0.5,.000,0.5,3.0,3.5,4.0,1.0,0.5,0.5,3.5,3.5,2.9
291,279,DeAndre Jordan,DEN,2,0,13.1,1.5,2.0,.750,0.0,0.0,,0.0,0.5,.000,0.5,1.0,1.5,1.0,0.0,1.0,1.0,0.5,3.0,2.9
292,280,Royce O'Neale,BRK,3,3,32.0,2.0,7.7,.261,1.7,4.7,.357,1.3,2.0,.667,0.3,3.3,3.7,2.7,1.0,0.0,2.3,2.7,7.0,2.9
294,281,Robin Lopez,CLE,1,0,16.3,2.0,4.0,.500,0.0,0.0,,1.0,1.0,1.000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.8
295,282,Matisse Thybulle,PHI,3,2,21.9,0.7,3.0,.222,0.3,2.0,.167,0.0,0.0,,0.3,2.3,2.7,0.7,2.3,0.3,0.3,1.7,1.7,2.8
296,283,Gary Trent Jr.,TOR,2,2,21.5,2.5,11.5,.217,0.0,3.5,.000,4.0,5.5,.727,0.5,1.0,1.5,0.5,1.0,0.5,0.5,1.0,9.0,2.8
297,284,Jalen Johnson,ATL,3,0,10.6,1.7,2.3,.714,0.0,0.3,.000,0.3,0.3,1.000,0.0,1.7,1.7,0.3,1.0,0.0,1.3,1.0,3.7,2.7
298,285,James Wiseman,GSW,1,0,9.2,1.0,3.0,.333,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.7
299,286,George Hill,MIL,2,0,26.8,0.5,5.0,.100,0.0,2.5,.000,2.5,3.0,.833,1.0,1.5,2.5,3.5,0.0,1.0,1.5,0.5,3.5,2.6
300,287,Sandro Mamukelashvili,MIL,2,0,5.0,1.0,2.5,.400,0.5,1.0,.500,0.0,0.0,,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,2.5
301,288,Daishen Nix,HOU,2,0,13.2,0.5,1.5,.333,0.5,1.5,.333,0.0,0.0,,0.0,2.5,2.5,3.0,0.5,0.0,1.5,0.0,1.5,2.5
302,289,P.J. Tucker,PHI,3,3,28.3,0.7,1.0,.667,0.3,0.7,.500,0.0,0.0,,0.3,3.0,3.3,1.0,1.0,0.3,1.0,2.0,1.7,2.5
303,290,Jonas Valan?i?nas,NOP,3,3,17.9,1.7,6.3,.263,0.7,1.0,.667,1.7,2.0,.833,1.7,4.3,6.0,1.3,0.3,0.0,1.7,3.3,5.7,2.5
304,291,Devonte' Graham,NOP,3,0,8.9,0.7,2.0,.333,0.3,1.3,.250,0.3,0.7,.500,0.0,0.3,0.3,1.3,0.7,0.0,0.0,0.0,2.0,2.4
305,292,Jaylen Nowell,MIN,2,0,13.0,2.0,6.5,.308,0.5,3.0,.167,1.0,1.0,1.000,0.0,0.5,0.5,1.5,0.5,0.0,0.5,1.5,5.5,2.4
306,293,Cedi Osman,CLE,2,0,24.2,2.0,7.0,.286,1.0,3.0,.333,2.0,4.0,.500,0.0,2.5,2.5,1.5,0.0,0.0,0.5,2.5,7.0,2.4
307,294,Juan Toscano-Anderson,LAL,2,0,7.5,1.5,2.0,.750,0.5,0.5,1.000,0.0,0.0,,0.5,1.0,1.5,0.5,0.5,0.0,1.0,2.0,3.5,2.4
308,295,Grayson Allen,MIL,1,1,9.6,0.0,2.0,.000,0.0,0.0,,2.0,2.0,1.000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.3
309,296,Tony Bradley,CHI,1,0,3.4,0.0,0.0,,0.0,0.0,,2.0,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3
310,297,T.J. McConnell,IND,1,0,17.9,1.0,3.0,.333,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,6.0,1.0,0.0,3.0,2.0,2.0,2.3
311,298,Jordan McLaughlin,MIN,2,0,11.1,0.5,2.5,.200,0.0,0.5,.000,0.0,0.0,,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,2.3
312,299,Ryan Rollins,GSW,1,0,8.1,2.0,3.0,.667,1.0,1.0,1.000,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,5.0,2.2
313,300,Donte DiVincenzo,GSW,3,0,16.2,1.0,2.3,.429,0.7,2.0,.333,0.7,0.7,1.000,0.0,2.0,2.0,2.3,0.3,0.0,1.7,2.3,3.3,2.1
315,301,Jordan Hall,SAS,2,0,8.9,1.5,3.5,.429,0.0,1.0,.000,0.0,0.0,,0.5,1.0,1.5,2.0,0.5,0.0,1.0,1.5,3.0,2.1
316,302,Derrick Jones Jr.,CHI,1,0,15.0,2.0,4.0,.500,0.0,1.0,.000,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,2.1
317,303,Isaiah Roby,SAS,3,0,10.5,1.7,4.3,.385,0.3,1.7,.200,0.7,1.7,.400,0.3,1.3,1.7,1.0,0.0,0.3,0.7,1.0,4.3,2.1
318,304,Kessler Edwards,BRK,3,0,5.9,0.7,1.7,.400,0.3,1.0,.333,0.3,0.7,.500,0.7,0.3,1.0,0.0,0.3,0.3,0.0,0.3,2.0,2.0
319,305,Cory Joseph,DET,2,1,8.3,1.0,2.5,.400,0.5,1.5,.333,1.0,1.5,.667,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.5,3.5,2.0
320,306,Nikola Vu?evi?,CHI,1,1,23.1,4.0,10.0,.400,1.0,3.0,.333,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,9.0,2.0
321,307,Aaron Holiday,ATL,3,0,20.9,2.0,5.3,.375,0.3,2.0,.167,0.0,0.0,,0.0,1.7,1.7,1.0,1.0,0.0,0.3,3.3,4.3,1.9
322,308,Doug McDermott,SAS,3,0,21.2,2.7,7.0,.381,1.7,4.3,.385,0.7,1.0,.667,0.3,0.7,1.0,0.3,0.3,0.3,2.3,1.7,7.7,1.9
323,309,Admiral Schofield,ORL,1,0,10.9,1.0,3.0,.333,1.0,3.0,.333,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9
324,310,Jaylin Williams,OKC,1,0,8.2,1.0,2.0,.500,0.0,1.0,.000,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.9
325,311,Josh Green,DAL,3,0,18.8,1.0,3.3,.300,0.3,2.0,.167,1.0,2.0,.500,0.7,0.3,1.0,0.3,1.0,0.0,0.3,1.7,3.3,1.8
326,312,Jaren Jackson Jr.,MEM,1,1,25.0,3.0,14.0,.214,0.0,7.0,.000,1.0,2.0,.500,2.0,4.0,6.0,0.0,0.0,5.0,2.0,1.0,7.0,1.7
327,313,Nikola Jovi?,MIA,1,0,1.6,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.7
328,314,Zeke Nnaji,DEN,2,0,2.7,1.0,1.5,.667,0.0,0.5,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,2.0,1.7
329,315,Davon Reed,DEN,2,0,3.6,1.0,2.0,.500,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,1.5
330,316,Matthew Dellavedova,SAC,1,0,7.7,0.0,2.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.4
331,317,David Duke Jr.,BRK,3,0,7.2,1.3,2.3,.571,0.0,0.0,,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.3,1.0,0.7,2.7,1.2
332,318,Isaiah Joe,OKC,3,0,9.9,1.3,3.0,.444,0.7,2.3,.286,0.3,1.0,.333,0.0,2.0,2.0,0.3,0.7,0.0,1.3,2.0,3.7,1.2
333,319,Kai Jones,CHO,2,0,1.8,0.5,0.5,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.2
334,320,Matt Ryan,LAL,1,0,6.5,1.0,3.0,.333,1.0,2.0,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.2
336,321,Robert Covington,LAC,2,0,12.0,1.0,3.0,.333,1.0,2.5,.400,0.5,1.0,.500,0.5,2.5,3.0,0.5,0.0,0.5,1.5,2.0,3.5,1.1
337,322,Udoka Azubuike,UTA,1,0,2.5,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
338,323,Alex Caruso,CHI,1,0,21.2,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0
339,324,JD Davison,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
340,325,Trey Lyles,SAC,3,0,12.6,1.3,6.0,.222,1.0,4.7,.214,0.3,0.7,.500,1.3,0.7,2.0,0.7,0.0,0.0,0.7,0.7,4.0,0.9
341,326,Vlatko ?an?ar,DEN,2,0,2.4,0.5,1.0,.500,0.5,1.0,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.8
342,327,Maxi Kleber,DAL,3,0,18.0,1.0,4.0,.250,0.0,2.3,.000,0.0,0.0,,0.3,1.7,2.0,1.0,0.3,0.3,0.0,2.0,2.0,0.8
343,328,Noah Vonleh,BOS,3,0,7.9,0.0,0.7,.000,0.0,0.3,.000,0.7,0.7,1.000,1.0,1.3,2.3,0.7,0.0,0.0,0.3,1.7,0.7,0.8
344,329,James Bouknight,CHO,3,0,11.7,1.3,4.0,.333,0.3,2.3,.143,0.3,0.7,.500,0.0,1.0,1.0,0.0,0.0,0.3,0.3,1.0,3.3,0.7
345,330,Josh Christopher,HOU,2,0,8.2,1.5,4.5,.333,1.0,1.5,.667,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,1.5,2.5,4.0,0.7
346,331,Justin Holiday,ATL,2,0,19.1,1.0,3.0,.333,1.0,2.5,.400,0.0,0.0,,0.5,3.0,3.5,0.5,0.0,0.5,2.0,1.5,3.0,0.7
347,332,Boban Marjanovi?,HOU,2,0,3.6,0.5,0.5,1.000,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7
348,333,Wesley Matthews,MIL,2,0,17.3,0.0,4.0,.000,0.0,3.5,.000,1.0,1.0,1.000,0.0,1.0,1.0,0.5,1.5,1.0,0.0,1.0,1.0,0.7
349,334,Khem Birch,TOR,1,0,3.9,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.6
350,335,Garrison Mathews,HOU,1,0,4.3,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6
351,336,TyTy Washington Jr.,HOU,1,0,4.3,0.0,0.0,,0.0,0.0,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
352,337,Romeo Langford,SAS,1,0,17.3,2.0,5.0,.400,0.0,1.0,.000,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,0.5
353,338,Anthony Gill,WAS,2,1,8.2,0.5,1.0,.500,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,2.0,1.0,0.4
354,339,Quentin Grimes,NYK,2,0,7.8,1.0,3.0,.333,0.5,2.5,.200,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.5,2.5,0.2
355,340,Nickeil Alexander-Walker,UTA,1,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,341,Facundo Campazzo,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,342,Amir Coffey,LAC,3,0,10.5,0.3,1.3,.250,0.0,0.0,,0.7,0.7,1.000,0.3,0.0,0.3,1.0,0.0,0.0,0.7,2.0,1.3,0.0
359,343,Jarrett Culver,ATL,1,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,344,Jaden Hardy,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,345,Haywood Highsmith,MIA,1,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,346,Vit Krejci,ATL,1,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,347,Tyrese Martin,ATL,1,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,348,Theo Pinson,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,349,Terry Taylor,IND,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,350,Josh Okogie,PHO,2,0,7.2,0.0,1.0,.000,0.0,0.5,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,-0.1
367,351,JaVale McGee,DAL,1,0,7.6,1.0,4.0,.250,0.0,0.0,,1.0,2.0,.500,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,-0.2
368,352,Thanasis Antetokounmpo,MIL,2,0,3.7,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.5,0.0,-0.4
369,353,Vernon Carey Jr.,WAS,1,0,1.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4
370,354,Jake LaRavia,MEM,2,0,19.0,0.5,4.5,.111,0.0,3.0,.000,0.0,0.0,,1.0,2.5,3.5,2.0,1.0,0.5,2.0,1.5,1.0,-0.4
371,355,Austin Rivers,MIN,1,0,0.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4
372,356,JT Thor,CHO,2,0,4.0,0.5,2.5,.200,0.0,0.5,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,-0.6
373,357,Raul Neto,CLE,1,0,5.4,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
374,358,Paul Reed,PHI,3,0,7.3,0.0,1.7,.000,0.0,0.7,.000,0.0,0.0,,0.7,1.0,1.7,0.0,0.3,0.7,0.0,2.7,0.0,-0.7
375,359,Frank Ntilikina,DAL,1,0,4.1,0.0,3.0,.000,0.0,3.0,.000,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8
376,360,Dario ?ari?,PHO,1,0,9.8,0.0,4.0,.000,0.0,2.0,.000,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8
378,361,Evan Fournier,NYK,2,0,15.9,0.0,5.0,.000,0.0,3.0,.000,1.5,2.0,.750,0.5,0.5,1.0,1.5,0.5,0.0,0.5,0.5,1.5,-0.9
379,362,Javonte Green,CHI,1,0,8.0,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
380,363,Mamadi Diakite,CLE,1,0,2.6,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8
381,364,Kendrick Nunn,LAL,1,0,10.6,0.0,4.0,.000,0.0,3.0,.000,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.9
